https://www.amzn.com/dp/B0BSTVXFWD,Lava Blaze 5G (Glass{2}.csv,Lava Blaze 5G (Glass{2}.png,10999.0
https://www.amzn.com/dp/B0BBH4C5KT,Redmi 11 Prime (Pepp{3}.csv,Redmi 11 Prime (Pepp{3}.png,9999.0
https://www.amzn.com/dp/B0BQ3RC28F,Redmi Note 12 5G Fro{5}.csv,Redmi Note 12 5G Fro{5}.png,18500.0
